,word,frequency
1790,slusser,7
1791,kaitlynn,1
1792,wheeler,3
1793,north,1
1794,carolina,1
1795,kylee,1
1796,alons,3
1797,testified,2
1798,sharing,3
1799,experiences,2
1800,experience,3
1801,share,1
1802,bedroom,9
1803,teammate,1
1804,competing,2
1805,arguments,1
1806,testimonies,1
1807,convince,1
1808,rule,1
1809,addressing,1
1810,consistent,1
1811,forward,1
1812,getting,4
1813,underway,1
1814,titles,1
1815,read,1
1816,transgenderism,1
1817,shifted,1
1818,ignited,1
1819,counterculture,1
1820,commented,1
1821,controversy,1
1822,lack,1
1823,amended,3
1824,due,1
1825,proudly,1
1826,yesterday,1
1827,officially,1
1828,allowing,1
1829,critics,1
1830,depending,1
1831,birth,6
1832,certificates,4
1833,allow,4
1834,gain,1
1835,access,1
1836,competition,1
1837,44,1
1838,altered,1
1839,person,1
1840,sex,3
1841,kansas,1
1842,oklahoma,1
1843,tennessee,1
1844,montana,1
1845,certificate,1
1846,medical,1
1847,documentation,1
1848,required,1
1849,california,3
1850,michigan,1
1851,accepted,1
1852,sufficient,1
1853,wisconsin,1
1854,bans,1
1855,meanwhile,1
1856,kim,2
1857,disappointment,3
1858,plans,1
1859,fighting,2
1860,battles,2
1861,us,7
1862,along,1
1863,sadly,1
1864,felt,1
1865,oh,1
1866,sure,1
1867,engaged,1
1868,separate,1
1869,lawsuits,1
1870,alleged,2
1871,situation,1
1872,lawsuit,4
1873,alongside,2
1874,leads,2
1875,sjsu,1
1876,mountain,1
1877,west,1
1878,10,1
1879,players,1
1880,coach,1
1881,melissa,1
1882,batie,1
1883,smoose,1
1884,handling,1
1885,filed,1
1886,december,2
1887,accusing,1
1888,engaging,1
1889,false,2
1890,deceptive,1
1891,misleading,1
1892,practices,1
1893,marketing,1
1894,sporting,1
1895,competitions,2
1896,provide,1
1897,consumers,1
1898,mixed,1
1899,males,1
1900,females,1
1901,jackson,2
1902,thompson,1
1903,writer,6
1904,worked,3
1905,espn,1
1906,insider,1
1907,covered,1
1908,super,1
1909,bowl,1
1910,nba,1
1911,interviewed,1
1912,iconic,1
1913,figures,1
1914,usain,1
1915,bolt,1
1916,rob,1
1917,gronkowski,1
1918,jerry,1
1919,rice,1
1920,troy,1
1921,aikman,1
1922,trout,1
1923,david,1
1924,ortiz,1
1925,roger,1
1926,clemens,1
1927,entertainment,10
1928,celebrity,2
1929,heather,12
1930,experienced,2
1931,dark,4
1932,hollywood,14
1933,guy,16
1934,revealed,4
1935,still,6
1936,bombarded,2
1937,scary,4
1938,situations,2
1939,involving,4
1940,stalkers,10
1941,1981,4
1942,series,4
1943,concluded,2
1944,1986,4
1945,took,3
1946,roles,2
1947,ended,4
1948,red,2
1949,blooded,2
1950,90s,4
1951,star,2
1952,explaining,2
1953,point,6
1954,dealing,2
1955,steve,2
1956,kmetko,2
1957,shakira,2
1958,stalker,4
1959,argues,2
1960,stunned,2
1961,arrest,2
1962,wife,2
1963,cut,4
1964,screen,4
1965,shot,6
1966,tons,2
1967,restraining,2
1968,orders,2
1969,jumping,2
1970,gate,2
1971,giant,2
1972,buck,2
1973,knife,2
1974,true,2
1975,fixate,4
1976,soap,2
1977,commercial,4
1978,laws,2
1979,needed,2
1980,anyway,2
1981,lee,4
1982,majors,4
1983,starred,2
1984,abc,4
1985,broadcasting,4
1986,companies,4
1987,described,3
1988,threatening,2
1989,items,2
1990,mail,2
1991,someone,2
1992,sent,8
1993,box,2
1994,bullets,2
1995,funeral,2
1996,wreaths,2
1997,stole,2
1998,graveyard,2
1999,actress,2
2000,reading,2
2001,bodyguard,2
2002,ron,4
2003,galella,4
2004,ltd,2
2005,collection,2
2006,turned,4
2007,man,3
2008,attempted,2
2009,break,2
2010,clarifying,2
2011,rock,2
2012,salt,2
2013,firearm,2
2014,unsure,2
2015,intruder,4
2016,went,2
2017,jail,2
2018,open,6
2019,labeled,2
2020,lady,2
2021,stalked,2
2022,attempting,2
2023,enter,2
2024,axelle,2
2025,bauer,2
2026,griffin,2
2027,filmmagic,2
2028,discussed,2
2029,sexualized,2
2030,certain,4
2031,amount,2
2032,disassociation,2
2033,industry,4
2034,woman,2
2035,sold,4
2036,bathing,2
2037,suits,2
2038,happy,2
2039,hard,2
2040,debut,2
2041,ucla,2
2042,quickly,2
2043,learned,2
2044,rough,2
2045,ultimately,6
2046,chose,4
2047,camera,2
2048,scenes,2
2049,paycheck,2
2050,money,6
2051,path,6
2052,resistance,2
2053,janelle,4
2054,ash,4
2055,story,4
2056,look,5
2057,music,2
2058,movies,2
2059,television,2
2060,criticism,3
2061,deporting,3
2062,migrant,3
2063,ingraham,8
2064,angle,7
2065,impeachment,4
2066,salvador,12
2067,nayib,4
2068,bukele,6
2069,asserted,2
2070,judicial,2
2071,coup,2
2072,agreed,3
2073,foreign,6
2074,leader,2
2075,tweet,2
2076,commenting,2
2077,1000,2
2078,apparently,4
2079,referring,4
2080,james,14
2081,boasberg,4
2082,columbia,2
2083,radical,4
2084,lunatic,4
2085,troublemaker,2
2086,agitator,2
2087,noting,4
2088,nominated,2
2089,barack,2
2090,obama,2
2091,calls,4
2092,deportation,4
2093,battle,2
2094,impeached,4
2095,delivers,2
2096,speech,2
2097,casa,2
2098,presidencial,2
2099,alex,4
2100,peña,2
2101,crooked,2
2102,judges,2
2103,vicious,2
2104,demented,2
2105,deranged,2
2106,murderers,4
2107,proclamation,4
2108,pointed,2
2109,enemies,4
2110,providing,2
2111,remove,2
2112,older,2
2113,belong,2
2114,tren,8
2115,de,8
2116,aragua,8
2117,naturalized,2
2118,lawful,2
2119,permanent,2
2120,residents,3
2121,regarding,2
2122,block,2
2123,removal,2
2124,pursuant,2
2125,scoop,2
2126,articles,2
2127,ordered,2
2128,stop,3
2129,flights,4
2130,departed,4
2131,prior,2
2132,reverse,2
2133,course,2
2134,transported,2
2135,261,2
2136,aliens,2
2137,137,2
2138,deported,2
2139,noted,3
2140,238,2
2141,organization,2
2142,arrived,2
2143,23,2
2144,ms,2
2145,salvadoran,2
2146,ringleaders,2
2147,paid,2
2148,pennies,2
2149,midnight,2
2150,throw,2
2151,assume,2
2152,destined,2
2153,nitzberg,2
2154,correspondent,3
2155,tobin,2
2156,near,6
2157,collision,4
2158,private,4
2159,runway,30
2160,chicago,16
2161,midway,10
2162,airport,10
2163,sun,6
2164,glare,4
2165,contributing,4
2166,factor,6
2167,miss,4
2168,southwest,26
2169,airlines,6
2170,jet,6
2171,preliminary,6
2172,ntsb,18
2173,perform,2
2174,maneuver,6
2175,smaller,2
2176,flexjet,18
2177,began,2
2178,taxiing,2
2179,incident,14
2180,captured,2
2181,dramatic,2
2182,video,2
2183,instructed,4
2184,ground,4
2185,04l,4
2186,cross,2
2187,31l,8
2188,hold,9
2189,31c,6
2190,arriving,2
2191,lxj560,6
2192,indicated,2
2193,4l,2
2194,22r,4
2195,impeding,2
2196,visibility,2
2197,heading,2
2198,barely,2
2199,misses,2
2200,performed,4
2201,possible,6
2202,crossed,2
2203,streamtime,2
2204,recall,2
2205,pavement,2
2206,markings,2
2207,intersection,4
2208,taxied,2
2209,13r,4
2210,appeared,3
2211,similar,2
2212,width,2
2213,taxiways,2
2214,recognized,2
2215,captain,4
2216,approached,6
2217,13c,2
2218,observe,2
2219,swa,2
2220,airplane,2
2221,final,4
2222,controller,2
2223,transmission,2
2224,blames,2
2225,failure,2
2226,listen,2
2227,traffic,2
2228,diagram,2
2229,showing,2
2230,paths,2
2231,blue,2
2232,orange,2
2233,parked,2
2234,subsequently,4
2235,contacted,2
2236,operator,2
2237,notify,2
2238,pilot,2
2239,deviation,2
2240,assessed,2
2241,wellbeing,2
2242,incursion,2
2243,2504,2
2244,omaha,2
2245,nebraska,2
2246,landed,4
2247,precautionary,2
2248,conflict,2
2249,followed,2
2250,procedures,2
2251,spokesperson,4
2252,important,2
2253,customers,2
2254,employees,2
2255,occurrence,2
2256,adheres,2
2257,standards,4
2258,conducting,2
2259,thorough,2
2260,rectify,2
2261,stephen,2
2262,sorace,2
2263,greg,4
2264,wehner,2
2265,norman,2
2266,hottest,2
2267,ripped,2
2268,veteran,6
2269,strategist,6
2270,carville,38
2271,predicting,2
2272,outcome,2
2273,spoke,2
2274,candidly,2
2275,botched,4
2276,prediction,6
2277,cycle,2
2278,rounds,2
2279,expressing,2
2280,confidence,2
2281,democrats,10
2282,penning,2
2283,op,2
2284,ed,2
2285,titled,2
2286,polls,4
2287,alright,2
2288,storefront,2
2289,doorknockers,2
2290,better,8
2291,surrogates,2
2292,ex,2
2293,baio,2
2294,something,8
2295,combination,2
2296,worth,2
2297,coincidentally,2
2298,winning,2
2299,popular,2
2300,vote,4
2301,312,2
2302,electoral,2
2303,votes,2
2304,offers,2
2305,love,4
2306,young,2
2307,progressives,2
2308,blind,2
2309,blow,2
2310,reflected,2
2311,screenshot,4
2312,hbo,2
2313,relearn,2
2314,oldest,2
2315,lesson,2
2316,greatest,2
2317,motivator,2
2318,turnout,2
2319,voting,2
2320,persuasion,2
2321,recalled,2
2322,infamous,2
2323,responded,2
2324,mind,4
2325,completely,2
2326,flubs,2
2327,70,4
2328,argue,2
2329,answer,4
2330,given,6
2331,predicts,2
2332,dems,2
2333,gavin,4
2334,newsom,4
2335,speaking,2
2336,worst,2
2337,defeat,2
2338,generating,2
2339,buzz,2
2340,2028,4
2341,dominating,2
2342,field,2
2343,rivals,2
2344,recognition,2
2345,strong,4
2346,floated,2
2347,leading,2
2348,contender,2
2349,gubernatorial,2
2350,2026,4
2351,either,2
2352,refrained,2
2353,somebody,2
2354,runs,2
2355,candidate,6
2356,maybe,2
2357,commandment,2
2358,anti,2
2359,antics,2
2360,clinton,2
2361,operative,2
2362,convinced,2
2363,primary,4
2364,abrupt,2
2365,exit,4
2366,swiping,2
2367,cnn,2
2368,commentator,2
2369,bakari,2
2370,sellars,2
2371,talking,4
2372,idea,2
2373,regrettable,2
2374,see,2
2375,firm,2
2376,stance,3
2377,merrier,2
2378,prosecutor,2
2379,impressive,2
2380,passes,2
2381,nomination,2
2382,anybody,2
2383,else,2
2384,insisted,2
2385,dietsch,2
2386,admitted,2
2387,stressing,2
2388,okay,2
2389,acknowledge,2
2390,boring,2
2391,predictable,2
2392,colorful,2
2393,vapid,2
2394,stuff,2
2395,points,2
2396,worn,2
2397,nikolas,2
2398,lanum,2
2399,wulfsohn,4
2400,josephwulfsohn,2
2401,canada,4
2402,nastiest,2
2403,countries,2
2404,criticizes,2
2405,gov,2
2406,trudeau,2
2407,loves,2
2408,tells,1
2409,ukraine,12
2410,nationalism,1
2411,hour,2
2412,phone,2
2413,vladimir,1
2414,putin,4
2415,continues,1
2416,ceasefire,5
2417,mediate,1
2418,ukrainian,7
2419,unconditional,2
2420,toward,1
2421,peace,2
2422,advisor,2
2423,waltz,1
2424,marco,1
2425,rubio,1
2426,saudi,3
2427,arabian,1
2428,minister,2
2429,prince,1
2430,faisal,1
2431,bin,2
2432,farhan,1
2433,mosaad,1
2434,mohammad,1
2435,al,1
2436,aiban,1
2437,andrii,1
2438,sybiha,1
2439,andriy,1
2440,yermak,1
2441,jeddah,1
2442,arabia,1
2443,11,1
2444,saul,1
2445,loeb,1
2446,ap,1
2447,ironclad,1
2448,guarantee,1
2449,barred,1
2450,nato,1
2451,instead,1
2452,announcing,1
2453,call,2
2454,moscow,2
2455,halt,1
2456,strikes,1
2457,energy,1
2458,infrastructure,1
2459,yaroslav,1
2460,trofimov,1
2461,kremlin,2
2462,guided,1
2463,bomb,1
2464,slovyansk,1
2465,raid,1
2466,sirens,1
2467,drones,1
2468,skies,1
2469,handful,1
2470,cities,1
2471,kyiv,2
2472,sumy,1
2473,kharkiv,1
2474,doubled,1
2475,started,1
2476,laura,1
2477,happen,2
2478,walk,1
2479,generator,1
2480,supplying,1
2481,store,1
2482,electricity,1
2483,outage,1
2484,lviv,1
2485,invasion,1
2486,yuriy,1
2487,dyachyshyn,1
2488,unveils,1
2489,600,1
2490,mile,1
2491,cruise,1
2492,missile,1
2493,guns,1
2494,pointing,1
2495,tough,1
2496,advantage,1
2497,encircled,2
2498,nicely,1
2499,world,1
2500,iii,1
2501,ridiculous,1
2502,strange,1
2503,kursk,2
2504,adorned,1
2505,banners,1
2506,honouring,1
2507,servicemen,1
2508,participating,1
2509,october,1
2510,andrey,1
2511,borodulin,1
2512,volodymyr,1
2513,zelenskyy,1
2514,denied,1
2515,formerly,1
2516,encirclement,2
2517,troops,1
2518,main,1
2519,responsible,1
2520,planning,1
2521,facebook,1
2522,page,1
2523,fabricated,1
2524,russians,1
2525,manipulation,1
2526,exert,1
2527,pressure,1
2528,readout,2
2529,exchange,1
2530,trading,1
2531,discussions,1
2532,entire,1
2533,frontline,1
2534,mobilization,1
2535,rearmament,1
2536,complete,1
2537,cessation,1
2538,aid,1
2539,intelligence,1
2540,ashley,1
2541,carnahan,1
