,word,frequency
237,scrambles,1
238,hide,1
239,amazon,1
240,shopping,1
241,cart,1
242,ahead,1
243,murder,2
244,trial,1
245,major,6
246,lapse,1
247,ntsb,3
248,says,17
249,black,3
250,box,3
251,deadly,1
252,medevac,1
253,crash,3
254,likely,3
255,worked,3
256,several,1
257,years,5
258,rock,1
259,voted,1
260,censuring,1
261,green,2
262,punishment,1
263,backfired,1
264,4,12
265,dems,1
266,derailed,1
267,lawmakers,1
268,censure,2
269,song,1
270,could,4
271,face,1
272,consequences,1
273,whoa,1
274,canada,1
275,trudeau,1
276,conversation,1
277,tariffs,2
278,reportedly,2
279,grew,1
280,heated,1
281,included,1
282,profanity,1
283,temporarily,1
284,exempts,1
285,goods,1
286,claiming,1
287,credit,1
288,senator,1
289,behind,2
290,cringe,1
291,social,3
292,fail,1
293,responds,1
294,elon,1
295,musk,1
296,offer,1
297,fit,2
298,check,3
299,many,2
300,push,2
301,ups,2
302,able,2
303,based,1
304,age,3
305,rails,1
306,blue,2
307,state,6
308,lawmaker,3
309,demands,3
310,fbi,2
311,investigate,1
312,bullet,1
313,train,1
314,boondoggle,1
315,danger,1
316,zone,1
317,dept,1
318,issues,2
319,warning,4
320,popular,5
321,spring,3
322,break,3
323,destination,4
324,fetterman,1
325,hirono,1
326,different,1
327,reactions,1
328,touching,1
329,moment,2
330,speech,3
331,think,1
332,something,1
333,celebrate,3
334,channel,2
335,pay,2
336,login,2
337,required,3
338,subscription,1
339,free,4
340,listen,2
341,sponsored,1
342,love,2
343,death,3
344,kelly,1
345,cochran,1
346,story,2
347,danica,3
348,patrick,3
349,perfectly,1
350,explains,2
351,separates,1
352,everyone,1
353,else,1
354,tides,2
355,bind,2
356,streaming,1
357,family,3
358,keep,3
359,kids,3
360,entertained,2
361,long,4
362,road,2
363,trips,2
364,13,7
365,finds,2
366,top,4
367,stories,1
368,ingraham,2
369,angle,2
370,zelenskyy,2
371,agreed,1
372,sign,1
373,mineral,1
374,deal,4
375,well,2
376,see,3
377,follows,1
378,guru,1
379,stunned,1
380,shocking,1
381,poll,1
382,showing,2
383,public,4
384,support,2
385,doge,2
386,cuts,5
387,evil,1
388,snake,1
389,newsom,3
390,buried,1
391,backlash,2
392,comments,5
393,trans,4
394,athletes,4
395,california,2
396,five,2
397,analyzes,1
398,newsoms,1
399,sudden,1
400,shift,2
401,transgender,3
402,womens,4
403,pharmacy,1
404,chain,2
405,announces,3
406,going,1
407,private,4
408,10,3
409,billion,1
410,walgreens,2
411,pope,3
412,francis,3
413,shares,2
414,message,3
415,since,2
416,hospitalization,2
417,hammers,1
418,msdnc,1
419,calls,8
420,resignation,1
421,maddow,4
422,wallace,2
423,donald,2
424,play,1
425,crosswords,1
426,mexican,1
427,joins,1
428,growing,1
429,list,2
430,restaurants,1
431,failing,1
432,competitors,1
433,meghan,3
434,markle,3
435,interview,2
436,drew,2
437,barrymore,2
438,leaves,2
439,users,2
440,divided,2
441,president,7
442,vows,2
443,rescue,3
444,astronauts,2
445,stuck,1
446,warren,1
447,unlikely,1
448,reaction,1
449,pocahontas,1
450,jab,1
451,concerned,1
452,texts,3
453,high,6
454,profile,3
455,individuals,3
456,amid,6
457,battle,3
458,court,6
459,harris,1
460,faulkner,3
461,honored,4
462,southern,1
463,university,1
464,excellence,1
465,journalism,1
466,focus,2
467,historic,2
468,return,4
469,white,1
470,political,2
471,cartoons,1
472,day,2
473,organize,1
474,small,1
475,8,4
476,saving,1
477,items,2
478,egg,3
479,whites,2
480,catapult,2
481,celebrity,1
482,chefs,2
483,pancake,2
484,breakfast,2
485,protein,2
486,powerhouse,2
487,test,1
488,film,1
489,feats,1
490,basketball,1
491,battlegrounds,1
492,sizzling,1
493,speeches,1
494,mattress,1
495,toppers,1
496,upgrade,1
497,sleep,1
498,quality,1
499,7,3
500,incredible,1
501,goalie,1
502,makes,3
503,back,5
504,save,1
505,anaheim,1
506,ducks,1
507,liberal,1
508,corrects,1
509,fact,2
510,mice,2
511,claim,2
512,adds,1
513,former,3
514,snowboarder,1
515,wanted,1
516,fugitives,1
517,treatment,3
518,hostages,3
519,inhumane,1
520,envoy,2
521,judge,2
522,blocks,1
523,sanctuary,1
524,citys,1
525,request,1
526,fema,1
527,80m,1
528,migrant,2
529,funds,1
530,bjs,1
531,wholesale,1
532,club,1
533,plans,3
534,open,2
535,dozens,1
536,locations,1
537,red,1
538,retail,1
539,jeffries,3
540,repeats,1
541,banning,2
542,empower,1
543,predators,2
544,democratic,1
545,party,1
546,policies,1
547,solidified,2
548,action,2
549,congress,6
550,passenger,3
551,bares,1
552,attempts,2
553,storm,1
554,cockpit,1
555,forcing,1
556,flight,2
557,gate,4
558,hamilton,3
559,star,1
560,put,1
561,notice,1
562,kennedy,1
563,center,2
564,publicity,1
565,stunt,1
566,washington,2
567,dc,3
568,cain,1
569,goes,1
570,inside,2
571,fight,1
572,war,3
573,baywatch,1
574,actress,1
575,david,2
576,hasselhoffs,1
577,ex,1
578,wife,2
579,pamela,1
580,bach,1
581,dead,4
582,62,1
583,departed,1
584,1,3
585,antisemitism,3
586,exposed,2
587,nypd,2
588,multiple,2
589,arrests,2
590,barnard,2
591,anti,3
592,agitators,2
593,take,3
594,library,2
595,track,1
596,national,1
597,debts,1
598,rapid,1
599,rise,1
600,government,2
601,spending,1
602,terrifying,1
603,reveals,5
604,details,2
605,foot,1
606,alligator,1
607,attack,2
608,florida,4
609,kayaker,1
610,meet,2
611,army,1
612,veteran,1
613,running,1
614,unseat,1
615,emerging,1
616,resistance,1
617,leader,2
618,6,4
619,million,3
620,viewers,1
621,tuned,1
622,address,2
623,dem,1
624,women,2
625,unleashed,1
626,embarrassing,1
627,never,1
628,win,1
629,another,2
630,election,1
631,urged,1
632,ban,3
633,china,1
634,deepseek,1
635,devices,1
636,kitchen,1
637,cabinet,2
638,delicious,1
639,recipes,1
640,surprising,1
641,power,1
642,foods,1
643,juicy,1
644,secrets,1
645,eating,2
646,better,1
647,vacation,1
648,mode,1
649,discover,1
650,next,1
651,getaway,1
652,hacks,1
653,expert,2
654,recommendations,1
655,picture,1
656,doctors,1
657,tips,1
658,staying,1
659,key,1
660,signs,1
661,fun,1
662,facts,1
663,wine,1
664,fountain,1
665,hub,1
666,locker,1
667,room,1
668,team,2
669,history,1
670,stream,1
671,exclusively,1
672,features,1
673,faces,3
674,welcoming,1
675,cities,1
676,america,5
677,lara,1
678,inspired,1
679,hackmans,2
680,nephew,1
681,speaks,1
682,melania,1
683,easter,1
684,roll,1
685,spooky,1
686,property,1
687,sale,1
688,wales,1
689,swift,3
690,distanced,1
691,meat,1
692,made,4
693,stronger,1
694,texas,2
695,rename,1
696,steak,1
697,enes,1
698,kanter,1
699,freedom,1
700,warns,4
701,chinas,1
702,readiness,1
703,drive,1
704,survive,1
705,mercedes,1
706,boss,1
707,toto,1
708,wolff,1
709,considered,1
710,max,1
711,verstappen,1
712,replace,1
713,lewis,1
714,charlie,1
715,kirk,2
716,roasts,1
717,gavin,1
718,school,5
719,closures,1
720,hakeem,2
721,still,1
722,using,1
723,ridiculous,1
724,talking,2
725,points,1
726,males,2
727,originals,1
728,dallas,1
729,pd,1
730,navigate,1
731,ice,1
732,front,1
733,lines,1
734,colorado,1
735,ranchers,2
736,want,3
737,fighting,1
738,urban,1
739,interference,1
740,rural,1
741,communities,1
742,figure,2
743,skating,2
744,mom,1
745,starts,2
746,skates,1
747,hope,1
748,honor,2
749,plane,5
750,victims,2
751,thrown,1
752,wolves,1
753,seek,2
754,bipartisan,1
755,backed,1
756,labor,1
757,pick,2
758,clears,1
759,last,2
760,hurdle,1
761,confirmation,1
762,youngkin,1
763,walks,1
764,tightrope,1
765,balancing,1
766,workforce,1
767,mega,1
768,job,1
769,fair,1
770,protect,2
771,american,3
772,workers,2
773,fulfill,1
774,promise,1
775,federal,2
776,office,1
777,drain,1
778,swamp,1
779,flash,1
780,speaker,1
781,johnson,1
782,rep,1
783,al,1
784,disruptions,1
785,sad,1
786,secretary,1
787,rubio,1
788,diplomacy,1
789,continue,1
790,effort,1
791,end,1
792,russias,1
793,pollster,1
794,democrats,3
795,amateurish,1
796,antics,1
797,tanking,1
798,americans,2
799,dj,3
800,daniel,1
801,year,6
802,old,4
803,brain,1
804,cancer,6
805,survivor,2
806,thanks,1
807,surprise,1
808,sends,1
809,special,1
810,stranded,1
811,jokes,1
812,along,1
813,intolerable,1
814,resources,1
815,law,1
816,firm,1
817,helped,1
818,fuel,1
819,2016,1
820,russia,2
821,hoax,1
822,daniels,2
823,father,4
824,msnbcs,3
825,son,2
826,freedoms,1
827,click,2
828,cost,2
829,bitcoin,2
830,vishing,2
831,scammers,2
832,supreme,2
833,appears,1
834,skeptical,1
835,mexicos,1
836,lawsuit,1
837,gunmakers,1
838,post,1
839,chief,1
840,editor,1
841,grateful,4
842,press,1
843,holding,1
844,accountable,1
845,debate,1
846,whether,1
847,handgun,1
848,sales,1
849,teens,1
850,soon,1
851,head,1
852,god,5
853,bless,1
854,lone,1
855,wolf,1
856,attacks,1
857,surge,1
858,west,2
859,intensifies,1
860,globally,1
861,zealand,1
862,diplomat,1
863,said,1
864,threat,1
865,refuses,1
866,release,1
867,without,1
868,phase,1
869,2,1
870,marcus,1
871,cancels,1
872,left,1
873,continues,1
874,divide,1
875,pink,1
876,bicycles,1
877,cure,1
878,believe,1
879,money,2
880,spent,1
881,sport,1
882,female,1
883,athlete,1
884,maine,1
885,compete,1
886,biological,1
887,morning,1
888,glory,1
889,try,1
890,outrage,1
891,theater,1
892,heres,1
893,obesity,1
894,affect,1
895,half,1
896,adults,1
897,25,1
898,study,1
899,predicts,1
900,vitamin,1
901,measles,1
902,rfk,1
903,jr,1
904,spark,1
905,discussion,1
906,benefits,2
907,risks,1
908,boy,3
909,wont,3
910,slow,3
911,case,2
912,releases,2
913,student,2
914,murders,2
915,andrew,2
916,tate,2
917,despite,3
918,hee,2
919,haw,2
920,soil,2
921,overseas,2
922,charges,2
923,issued,2
924,tropical,2
925,concerns,3
926,princeton,1
927,preppy,1
928,suspect,1
929,parents,1
930,accused,1
931,killer,1
932,sons,1
933,appearance,1
934,together,4
935,friend,1
936,informal,1
937,faith,2
938,adviser,1
939,giving,1
940,chance,1
941,holiday,1
942,season,1
943,loved,1
944,ones,1
945,im,2
946,author,1
947,democracy,1
948,including,1
949,amendment,1
950,visiting,1
951,constitution,1
952,remind,1
953,people,1
954,coast,1
955,guard,1
956,intercepts,1
957,boat,1
958,carrying,1
959,russian,1
960,nationals,1
961,criminal,1
962,isis,1
963,k,2
964,member,1
965,confessed,1
966,scouting,1
967,abbey,1
968,route,1
969,training,1
970,moscow,1
971,attackers,1
972,affidavit,1
973,tells,1
974,senior,1
975,point,1
976,acceptance,1
977,joint,1
978,force,1
979,unmanned,1
980,fighter,1
981,jets,1
982,ready,1
983,fly,1
984,summer,1
985,fake,1
986,hugging,1
987,kept,2
988,justin,2
989,baldoni,2
990,taylor,2
991,eras,2
992,tour,2
993,hackers,2
994,allegedly,2
995,600,2
996,000,2
997,stolen,2
998,tickets,2
999,investigation,2
1000,timeline,2
1001,detectives,2
1002,working,2
1003,backwards,2
1004,determine,2
1005,couple,2
1006,died,2
1007,bengals,1
1008,depleted,1
1009,defense,1
1010,hit,4
1011,give,1
1012,sack,1
1013,permission,1
1014,trade,2
1015,report,2
1016,claims,1
1017,girls,2
1018,unleash,1
1019,sexual,1
1020,fiery,1
1021,issue,1
1022,fairness,1
1023,inclusion,1
1024,jaguars,1
1025,christian,1
1026,texans,1
1027,2026,1
1028,draft,1
1029,reports,3
1030,ambulance,2
1031,jet,2
1032,crashed,2
1033,philly,2
1034,wasnt,2
1035,recording,2
1036,hadnt,2
1037,southwest,2
1038,forced,2
1039,strips,2
1040,naked,2
1041,virgin,2
1042,mary,2
1043,sculpture,2
1044,standing,2
1045,nearly,2
1046,200,2
1047,feet,2
1048,set,2
1049,tallest,2
1050,religious,2
1051,statue,2
1052,cultural,1
1053,crossroads,1
1054,must,1
1055,choose,1
1056,pro,2
1057,progress,1
1058,agenda,1
1059,mortgage,1
1060,rates,1
1061,two,1
1062,month,1
1063,low,1
1064,week,3
1065,remain,1
1066,401,1
1067,balances,1
1068,second,2
1069,highest,1
1070,record,2
1071,fidelity,1
1072,get,1
1073,tax,4
1074,refund,2
1075,experts,1
1076,ideas,1
1077,january,1
1078,inflation,1
1079,gives,1
1080,fed,1
1081,reason,1
1082,hold,1
1083,interest,1
1084,rate,1
1085,technology,1
1086,scam,1
1087,alert,1
1088,walk,1
1089,future,1
1090,construction,1
1091,newsletter,1
1092,denies,1
1093,musks,1
1094,move,1
1095,openai,1
1096,movies,1
1097,bill,1
1098,murray,1
1099,finally,1
1100,addresses,1
1101,kelis,1
1102,dating,1
1103,rumors,1
1104,really,1
1105,raised,1
1106,cred,1
1107,final,1
1108,santa,1
1109,fe,1
1110,increasingly,1
1111,secluded,1
1112,taco,1
1113,bell,1
1114,upcoming,1
1115,larry,1
1116,kudlow,1
1117,treasury,1
1118,man,1
1119,bessent,1
1120,talks,1
1121,growth,1
1122,ziegfeld,1
1123,ballroom,1
1124,10b,1
1125,daytona,1
1126,beach,1
1127,bike,1
1128,thrives,1
1129,economic,2
1130,uncertainty,1
1131,values,1
1132,drivers,2
1133,shed,2
1134,race,2
1135,dream,2
1136,scenario,2
1137,mark,1
1138,wahlberg,1
1139,brings,1
1140,prayer,1
1141,hallows,1
1142,lent,1
1143,challenge,1
1144,autos,1
1145,michael,1
1146,jordan,1
1147,co,1
1148,owned,1
1149,23xi,1
1150,racing,1
1151,nascar,2
1152,countersuit,1
1153,charter,1
1154,fallout,1
1155,phoenix,1
1156,qualifying,1
1157,order,1
1158,shriners,1
1159,children,2
1160,500,1
1161,josef,1
1162,newgarden,1
1163,seeking,1
1164,third,1
1165,indycar,1
1166,title,1
1167,warrior,1
1168,mentality,1
1169,outdoors,1
1170,passengers,1
1171,paying,1
1172,ticket,1
1173,depart,1
1174,beer,2
1175,strange,2
1176,trip,2
1177,dolly,1
1178,parton,1
1179,late,1
1180,husband,1
1181,gods,1
1182,arms,1
1183,jessie,1
1184,james,1
1185,decker,1
1186,loves,1
1187,body,2
1188,36,1
1189,23,1
1190,pokémon,1
1191,shaped,1
1192,cheeto,1
1193,sells,1
1194,auction,1
1195,87,1
1196,840,1
1197,extra,1
1198,common,1
1199,chinese,1
1200,ingredient,1
1201,undeclared,1
1202,sulfites,1
1203,found,1
1204,inspection,1
1205,severe,1
1206,outbreak,1
1207,tore,1
1208,south,1
1209,intuitive,1
1210,machines,1
1211,moon,1
1212,lander,1
1213,touches,1
1214,side,1
1215,giant,1
1216,border,2
1217,protection,1
1218,blimp,1
1219,crashes,1
1220,escaping,1
1221,winds,1
1222,traveling,1
1223,400,1
1224,miles,1
1225,killed,1
1226,blizzard,1
1227,pummels,1
1228,plains,1
1229,midwest,1
1230,whiteout,1
1231,conditions,1
1232,60,1
1233,90,1
1234,mph,1
1235,gusts,1
1236,w,1
1237,martha,1
1238,maccallum,1
1239,thursday,3
1240,march,4
1241,outnumbered,1
1242,wednesday,1
1243,wires,1
1244,albania,1
1245,yearlong,1
1246,tiktok,1
1247,youth,1
1248,violence,1
1249,mocking,1
1250,micron,1
1251,macron,1
1252,making,1
1253,nuclear,1
1254,threats,1
1255,oldest,1
1256,llama,1
1257,works,1
1258,sick,1
1259,north,1
1260,carolina,1
1261,titans,1
1262,come,1
1263,emotional,1
1264,event,1
1265,benefiting,1
1266,300k,1
1267,nyc,1
1268,students,1
1269,according,1
1270,nicolle,1
1271,rachel,1
1272,resign,1
1273,cnn,1
1274,edits,1
1275,saying,1
1276,falsely,1
1277,claimed,1
1278,experiments,1
1279,muslim,1
1280,journalist,1
1281,industry,1
1282,doj,1
1283,probe,1
1284,malign,1
1285,influence,1
1286,pause,1
1287,aid,1
1288,un,1
1289,panic,1
1290,funding,1
1291,forgotten,1
1292,terrorist,1
1293,october,1
1294,7th,1
1295,drastic,1
1296,changes,1
1297,congressional,1
1298,agency,1
1299,script,1
1300,admin,1
1301,awarding,1
1302,illegals,1
1303,taxpayer,1
1304,invasion,1
1305,away,1
1306,dei,1
1307,visa,1
1308,surged,1
1309,plan,2
1310,migrants,1
1311,guantánamo,1
1312,bay,1
1313,facing,1
1314,hurdles,1
1315,pete,1
1316,davidson,1
1317,expensive,1
1318,apology,1
1319,3pm,1
1320,one,2
1321,ukrainian,1
1322,volodymyr,1
1323,anthony,1
1324,pompliano,1
1325,jennifer,1
1326,sey,1
1327,defending,1
1328,lows,1
1329,information,1
