,word,frequency
236,ahead,1
237,murder,2
238,trial,1
239,rock,1
240,voted,1
241,censuring,1
242,green,2
243,says,17
244,punishment,1
245,backfired,1
246,dems,1
247,derailed,1
248,lawmakers,1
249,censure,2
250,song,1
251,could,4
252,face,1
253,consequences,1
254,wanted,1
255,fbi,2
256,adds,1
257,former,3
258,olympian,1
259,infamous,1
260,fugitive,1
261,list,2
262,offers,1
263,10,3
264,million,4
265,reward,1
266,capture,1
267,whoa,1
268,canada,1
269,trudeau,1
270,conversation,1
271,tariffs,2
272,reportedly,1
273,grew,1
274,heated,1
275,included,1
276,profanity,1
277,temporarily,1
278,exempts,1
279,goods,1
280,claiming,1
281,credit,1
282,senator,1
283,behind,1
284,cringe,2
285,social,3
286,fail,1
287,responds,1
288,elon,1
289,musk,1
290,offer,1
291,fit,2
292,check,3
293,many,2
294,push,2
295,ups,2
296,able,2
297,based,1
298,age,3
299,rails,1
300,blue,2
301,state,6
302,lawmaker,3
303,demands,3
304,investigate,1
305,bullet,1
306,train,1
307,boondoggle,1
308,danger,1
309,zone,1
310,dept,1
311,issues,3
312,warning,4
313,popular,5
314,spring,3
315,break,3
316,destination,4
317,fetterman,1
318,hirono,1
319,different,1
320,reactions,1
321,touching,1
322,moment,1
323,speech,3
324,think,1
325,something,1
326,celebrate,3
327,channel,2
328,pay,3
329,login,2
330,required,3
331,subscription,1
332,free,4
333,listen,2
334,sponsored,1
335,love,2
336,death,3
337,kelly,1
338,cochran,1
339,story,2
340,danica,3
341,patrick,3
342,perfectly,1
343,explains,2
344,separates,1
345,everyone,1
346,else,1
347,tides,2
348,bind,2
349,streaming,1
350,family,3
351,keep,3
352,kids,3
353,entertained,2
354,long,4
355,road,2
356,trips,2
357,13,7
358,finds,2
359,top,3
360,stories,1
361,ingraham,2
362,angle,2
363,judge,3
364,orders,1
365,admin,2
366,portion,1
367,2b,1
368,aid,2
369,monday,1
370,donald,3
371,internet,1
372,erupts,1
373,democrats,4
374,backfires,1
375,major,4
376,pharmacy,1
377,chain,2
378,announces,3
379,going,1
380,private,4
381,billion,1
382,deal,4
383,walgreens,2
384,secretary,2
385,hegseth,1
386,prepared,1
387,china,2
388,ominous,1
389,warnings,1
390,reporter,1
391,hit,5
392,female,3
393,athletes,4
394,fire,2
395,back,5
396,nikes,2
397,super,2
398,bowl,2
399,ad,2
400,pope,3
401,francis,3
402,shares,2
403,message,3
404,since,2
405,hospitalization,2
406,ntsb,3
407,black,3
408,box,3
409,deadly,1
410,medevac,1
411,crash,3
412,likely,3
413,worked,3
414,several,1
415,years,5
416,play,1
417,crosswords,1
418,guru,1
419,stunned,1
420,shocking,1
421,poll,1
422,showing,2
423,public,4
424,support,2
425,doge,2
426,cuts,5
427,hammers,1
428,msdnc,1
429,calls,8
430,resignation,1
431,maddow,4
432,wallace,2
433,mexican,1
434,joins,1
435,growing,1
436,restaurants,1
437,failing,1
438,competitors,1
439,meghan,3
440,markle,3
441,interview,2
442,drew,2
443,barrymore,2
444,leaves,2
445,users,2
446,divided,2
447,concerned,1
448,texts,3
449,high,6
450,profile,3
451,individuals,3
452,amid,6
453,battle,3
454,court,6
455,harris,1
456,faulkner,3
457,honored,4
458,southern,1
459,university,1
460,excellence,1
461,journalism,1
462,focus,2
463,president,7
464,historic,2
465,return,4
466,white,1
467,political,2
468,cartoons,1
469,day,2
470,organize,1
471,small,1
472,saving,1
473,items,2
474,egg,3
475,whites,2
476,catapult,2
477,celebrity,1
478,chefs,2
479,pancake,2
480,breakfast,2
481,protein,2
482,powerhouse,2
483,test,1
484,film,1
485,feats,1
486,basketball,1
487,battlegrounds,1
488,sizzling,1
489,speeches,1
490,mattress,1
491,toppers,1
492,upgrade,1
493,sleep,1
494,quality,1
495,evil,1
496,snake,1
497,newsom,3
498,buried,1
499,backlash,2
500,comments,5
501,trans,3
502,california,1
503,zelenskyy,2
504,agreed,1
505,sign,1
506,mineral,1
507,well,2
508,see,3
509,follows,1
510,warren,1
511,unlikely,1
512,reaction,1
513,pocahontas,1
514,jab,1
515,liberal,1
516,corrects,1
517,fact,2
518,transgender,2
519,mice,2
520,claim,1
521,vows,2
522,rescue,3
523,astronauts,2
524,stuck,1
525,blocks,1
526,sanctuary,1
527,citys,1
528,request,1
529,fema,1
530,80m,1
531,migrant,2
532,funds,1
533,bjs,1
534,wholesale,1
535,club,1
536,plans,3
537,open,2
538,dozens,1
539,locations,1
540,red,1
541,retail,1
542,reveals,6
543,drastic,2
544,changes,2
545,agenda,2
546,made,5
547,congress,6
548,athena,1
549,lunar,1
550,lander,2
551,makes,3
552,moon,2
553,condition,1
554,remains,1
555,unknown,1
556,nasa,1
557,hamilton,3
558,star,1
559,put,1
560,notice,1
561,kennedy,1
562,center,2
563,publicity,1
564,stunt,1
565,washington,2
566,dc,3
567,cain,1
568,goes,1
569,inside,2
570,fight,1
571,war,3
572,womens,3
573,baywatch,1
574,actress,1
575,david,2
576,hasselhoffs,1
577,ex,1
578,wife,2
579,pamela,1
580,bach,1
581,dead,4
582,62,1
583,departed,1
584,antisemitism,3
585,exposed,2
586,nypd,2
587,multiple,2
588,arrests,2
589,barnard,2
590,anti,3
591,agitators,2
592,take,3
593,library,2
594,track,1
595,national,1
596,debts,1
597,rapid,1
598,rise,1
599,government,2
600,spending,1
601,terrifying,1
602,details,2
603,foot,1
604,alligator,1
605,attack,2
606,florida,4
607,kayaker,1
608,meet,2
609,army,1
610,veteran,1
611,running,1
612,unseat,1
613,emerging,1
614,resistance,1
615,leader,2
616,viewers,1
617,tuned,1
618,address,2
619,dem,1
620,women,2
621,unleashed,1
622,embarrassing,1
623,never,1
624,win,1
625,another,2
626,election,1
627,urged,1
628,ban,3
629,deepseek,1
630,devices,1
631,kitchen,1
632,cabinet,2
633,delicious,1
634,recipes,1
635,surprising,1
636,power,1
637,foods,1
638,juicy,1
639,secrets,1
640,eating,2
641,better,1
642,vacation,1
643,mode,1
644,discover,1
645,next,1
646,getaway,1
647,hacks,1
648,expert,2
649,recommendations,1
650,picture,1
651,doctors,1
652,tips,1
653,staying,1
654,key,1
655,signs,1
656,fun,1
657,facts,1
658,wine,1
659,fountain,1
660,hub,1
661,locker,1
662,room,1
663,team,2
664,history,1
665,stream,1
666,exclusively,1
667,features,1
668,faces,3
669,welcoming,1
670,cities,1
671,america,5
672,lara,1
673,inspired,1
674,hackmans,2
675,nephew,1
676,speaks,1
677,melania,1
678,easter,1
679,roll,1
680,spooky,1
681,property,1
682,sale,1
683,wales,1
684,swift,3
685,distanced,1
686,meat,1
687,stronger,1
688,texas,2
689,rename,1
690,steak,1
691,enes,1
692,kanter,1
693,freedom,1
694,warns,4
695,chinas,1
696,readiness,1
697,drive,1
698,survive,1
699,mercedes,1
700,boss,1
701,toto,1
702,wolff,1
703,considered,1
704,max,1
705,verstappen,1
706,replace,1
707,lewis,1
708,charlie,1
709,kirk,1
710,roasts,1
711,gavin,1
712,school,5
713,closures,1
714,hakeem,2
715,jeffries,2
716,still,1
717,using,1
718,ridiculous,1
719,talking,2
720,points,1
721,males,2
722,originals,1
723,dallas,1
724,pd,1
725,navigate,1
726,ice,1
727,front,1
728,lines,1
729,colorado,1
730,ranchers,2
731,want,3
732,fighting,1
733,urban,1
734,interference,1
735,rural,1
736,communities,1
737,figure,2
738,skating,2
739,mom,1
740,starts,2
741,skates,1
742,hope,1
743,honor,2
744,plane,5
745,victims,2
746,thrown,1
747,wolves,1
748,seek,2
749,bipartisan,1
750,backed,1
751,labor,1
752,pick,1
753,clears,1
754,last,2
755,hurdle,1
756,confirmation,1
757,youngkin,1
758,walks,1
759,tightrope,1
760,balancing,1
761,workforce,1
762,mega,1
763,job,1
764,fair,1
765,protect,2
766,american,3
767,workers,2
768,fulfill,1
769,promise,1
770,federal,2
771,office,1
772,drain,1
773,swamp,1
774,flash,1
775,speaker,1
776,johnson,1
777,rep,1
778,al,1
779,disruptions,1
780,sad,1
781,rubio,1
782,diplomacy,1
783,attempts,1
784,continue,1
785,effort,1
786,end,1
787,russias,1
788,pollster,1
789,amateurish,1
790,antics,1
791,tanking,1
792,americans,2
793,dj,3
794,daniel,1
795,year,6
796,old,4
797,brain,1
798,cancer,6
799,survivor,2
800,thanks,1
801,surprise,1
802,sends,1
803,special,1
804,stranded,1
805,jokes,1
806,along,1
807,treatment,2
808,hostages,2
809,intolerable,1
810,envoy,1
811,resources,1
812,law,1
813,firm,1
814,helped,1
815,fuel,1
816,2016,1
817,russia,2
818,hoax,1
819,daniels,2
820,father,4
821,msnbcs,3
822,son,2
823,freedoms,1
824,click,2
825,cost,2
826,bitcoin,2
827,vishing,2
828,scammers,2
829,supreme,2
830,appears,1
831,skeptical,1
832,mexicos,1
833,lawsuit,1
834,gunmakers,1
835,post,1
836,chief,1
837,editor,1
838,grateful,4
839,press,1
840,holding,1
841,accountable,1
842,debate,1
843,whether,1
844,handgun,1
845,sales,1
846,teens,1
847,soon,1
848,head,1
849,god,5
850,bless,1
851,lone,1
852,wolf,1
853,attacks,1
854,surge,1
855,west,2
856,intensifies,1
857,globally,1
858,zealand,1
859,diplomat,1
860,said,1
861,threat,1
862,refuses,1
863,release,1
864,without,1
865,phase,1
866,marcus,1
867,cancels,1
868,left,1
869,continues,1
870,divide,1
871,sport,1
872,athlete,1
873,maine,1
874,compete,1
875,biological,1
876,pink,1
877,bicycles,1
878,cure,1
879,believe,1
880,money,2
881,spent,1
882,morning,1
883,glory,1
884,try,1
885,outrage,1
886,theater,1
887,heres,1
888,obesity,1
889,affect,1
890,half,1
891,adults,1
892,25,1
893,study,1
894,predicts,1
895,vitamin,1
896,measles,1
897,rfk,1
898,jr,1
899,spark,1
900,discussion,1
901,benefits,2
902,risks,1
903,boy,3
904,wont,3
905,slow,3
906,case,2
907,releases,2
908,student,2
909,murders,2
910,andrew,2
911,tate,2
912,despite,3
913,hee,2
914,haw,2
915,soil,2
916,overseas,2
917,charges,2
918,issued,2
919,tropical,2
920,concerns,3
921,princeton,1
922,preppy,1
923,suspect,1
924,parents,1
925,accused,1
926,killer,1
927,sons,1
928,appearance,1
929,together,4
930,friend,1
931,informal,1
932,faith,2
933,adviser,1
934,giving,1
935,chance,1
936,holiday,1
937,season,1
938,loved,1
939,ones,1
940,im,2
941,author,1
942,democracy,1
943,including,1
944,amendment,1
945,visiting,1
946,constitution,1
947,remind,1
948,people,1
949,coast,1
950,guard,1
951,intercepts,1
952,boat,1
953,carrying,1
954,russian,1
955,nationals,1
956,criminal,1
957,isis,1
958,k,2
959,member,1
960,confessed,1
961,scouting,1
962,abbey,1
963,gate,3
964,route,1
965,training,1
966,moscow,1
967,attackers,1
968,affidavit,1
969,tells,1
970,senior,1
971,point,1
972,acceptance,1
973,joint,1
974,force,1
975,unmanned,1
976,fighter,1
977,jets,1
978,ready,1
979,fly,1
980,summer,1
981,fake,1
982,hugging,1
983,kept,2
984,justin,2
985,baldoni,2
986,taylor,2
987,eras,2
988,tour,2
989,hackers,2
990,allegedly,2
991,600,2
992,000,2
993,stolen,2
994,tickets,2
995,investigation,2
996,timeline,2
997,detectives,2
998,working,2
999,backwards,2
1000,determine,2
1001,couple,2
1002,died,2
1003,ignoring,1
1004,problem,1
1005,bengals,1
1006,depleted,1
1007,defense,1
1008,give,1
1009,sack,1
1010,permission,1
1011,trade,1
1012,report,2
1013,claims,1
1014,banning,1
1015,girls,2
1016,unleash,1
1017,sexual,1
1018,predators,1
1019,fiery,1
1020,issue,1
1021,fairness,1
1022,inclusion,1
1023,ambulance,2
1024,jet,2
1025,crashed,2
1026,philly,2
1027,wasnt,2
1028,recording,2
1029,hadnt,2
1030,southwest,2
1031,forced,2
1032,passenger,2
1033,strips,2
1034,naked,2
1035,reports,2
1036,virgin,2
1037,mary,2
1038,sculpture,2
1039,standing,2
1040,nearly,2
1041,200,2
1042,feet,2
1043,set,2
1044,tallest,2
1045,religious,2
1046,statue,2
1047,cultural,1
1048,crossroads,1
1049,must,1
1050,choose,1
1051,pro,2
1052,progress,1
1053,mortgage,1
1054,rates,1
1055,two,1
1056,month,1
1057,low,1
1058,week,3
1059,remain,1
1060,401,1
1061,balances,1
1062,second,2
1063,highest,1
1064,record,2
1065,fidelity,1
1066,get,1
1067,tax,4
1068,refund,2
1069,experts,1
1070,ideas,1
1071,january,1
1072,inflation,1
1073,gives,1
1074,fed,1
1075,reason,1
1076,hold,1
1077,interest,1
1078,rate,1
1079,technology,1
1080,scam,1
1081,alert,1
1082,walk,1
1083,future,1
1084,construction,1
1085,newsletter,1
1086,denies,1
1087,musks,1
1088,move,1
1089,openai,1
1090,movies,1
1091,bill,1
1092,murray,1
1093,finally,1
1094,addresses,1
1095,kelis,1
1096,dating,1
1097,rumors,1
1098,really,1
1099,raised,1
1100,cred,1
1101,final,1
1102,santa,1
1103,fe,1
1104,increasingly,1
1105,secluded,1
1106,taco,1
1107,bell,1
1108,upcoming,1
1109,larry,1
1110,kudlow,1
1111,treasury,1
1112,man,1
1113,bessent,1
1114,talks,1
1115,growth,1
1116,ziegfeld,1
1117,ballroom,1
1118,10b,1
1119,daytona,1
1120,beach,1
1121,bike,1
1122,thrives,1
1123,economic,2
1124,uncertainty,1
1125,values,1
1126,drivers,2
1127,shed,2
1128,race,2
1129,dream,2
1130,scenario,2
1131,mark,1
1132,wahlberg,1
1133,brings,1
1134,prayer,1
1135,hallows,1
1136,lent,1
1137,challenge,1
1138,autos,1
1139,michael,1
1140,jordan,1
1141,co,1
1142,owned,1
1143,23xi,1
1144,racing,1
1145,nascar,2
1146,countersuit,1
1147,charter,1
1148,fallout,1
1149,phoenix,1
1150,qualifying,1
1151,order,1
1152,shriners,1
1153,children,2
1154,500,1
1155,josef,1
1156,newgarden,1
1157,seeking,1
1158,third,1
1159,indycar,1
1160,title,1
1161,warrior,1
1162,mentality,1
1163,outdoors,1
1164,flight,1
1165,passengers,1
1166,paying,1
1167,ticket,1
1168,depart,1
1169,beer,2
1170,strange,2
1171,trip,2
1172,dolly,1
1173,parton,1
1174,late,1
1175,husband,1
1176,gods,1
1177,arms,1
1178,jessie,1
1179,james,1
1180,decker,1
1181,loves,1
1182,body,2
1183,36,1
1184,23,1
1185,pokémon,1
1186,shaped,1
1187,cheeto,1
1188,sells,1
1189,auction,1
1190,87,1
1191,840,1
1192,extra,1
1193,common,1
1194,chinese,1
1195,ingredient,1
1196,undeclared,1
1197,sulfites,1
1198,found,1
1199,inspection,1
1200,severe,1
1201,outbreak,1
1202,tore,1
1203,south,1
1204,intuitive,1
1205,machines,1
1206,touches,1
1207,side,1
1208,giant,1
1209,border,2
1210,protection,1
1211,blimp,1
1212,crashes,1
1213,escaping,1
1214,winds,1
1215,traveling,1
1216,400,1
1217,miles,1
1218,killed,1
1219,blizzard,1
1220,pummels,1
1221,plains,1
1222,midwest,1
1223,whiteout,1
1224,conditions,1
1225,60,1
1226,90,1
1227,mph,1
1228,gusts,1
1229,w,1
1230,martha,1
1231,maccallum,1
1232,thursday,3
1233,march,4
1234,outnumbered,1
1235,wednesday,1
1236,wires,1
1237,albania,1
1238,yearlong,1
1239,tiktok,1
1240,youth,1
1241,violence,1
1242,mocking,1
1243,micron,1
1244,macron,1
1245,making,1
1246,nuclear,1
1247,threats,1
1248,oldest,1
1249,llama,1
1250,works,1
1251,sick,1
1252,north,1
1253,carolina,1
1254,titans,1
1255,come,1
1256,emotional,1
1257,event,1
1258,benefiting,1
1259,300k,1
1260,nyc,1
1261,students,1
1262,according,1
1263,nicolle,1
1264,rachel,1
1265,resign,1
1266,cnn,1
1267,edits,1
1268,saying,1
1269,falsely,1
1270,claimed,1
1271,experiments,1
1272,muslim,1
1273,journalist,1
1274,industry,1
1275,doj,1
1276,probe,1
1277,malign,1
1278,influence,1
1279,pause,1
1280,un,1
1281,panic,1
1282,funding,1
1283,forgotten,1
1284,terrorist,1
1285,october,1
1286,7th,1
1287,solidified,1
1288,congressional,1
1289,action,1
1290,agency,1
1291,script,1
1292,awarding,1
1293,illegals,1
1294,taxpayer,1
1295,invasion,1
1296,shift,1
1297,away,1
1298,dei,1
1299,visa,1
1300,surged,1
1301,plan,2
1302,migrants,1
1303,guantánamo,1
1304,bay,1
1305,facing,1
1306,hurdles,1
1307,pete,1
1308,davidson,1
1309,expensive,1
1310,apology,1
1311,3pm,1
1312,one,2
1313,ukrainian,1
1314,volodymyr,1
1315,anthony,1
1316,pompliano,1
1317,jennifer,1
1318,sey,1
1319,defending,1
1320,lows,1
1321,information,1
