,word,frequency
331,across,1
332,showcasing,1
333,impactful,1
334,stories,2
335,day,2
336,brandon,2
337,40,1
338,starts,1
339,today,2
340,come,1
341,worse,1
342,time,4
343,company,3
344,subscribers,4
345,xavierarnau,1
346,e,3
347,anti,1
348,dei,1
349,actions,1
350,clear,1
351,might,1
352,expect,1
353,change,2
354,55,4
355,obligation,1
356,restore,1
357,funds,1
358,truth,1
359,crypto,1
360,hacks,1
361,matt,1
362,lucas,1
363,sorry,1
364,commenting,1
365,millie,2
366,bobby,2
367,brown,2
368,look,3
369,top,2
370,gianluigi,1
371,guercia,1
372,afp,3
373,via,3
374,lesotho,1
375,insulted,1
376,nobody,1
377,heard,1
378,country,3
379,north,1
380,korean,1
381,state,2
382,warning,1
383,16,1
384,minister,1
385,moves,2
386,oust,1
387,attorney,1
388,general,1
389,amid,2
390,allegations,1
391,bias,1
392,opposition,1
393,decries,1
394,move,1
395,vatican,1
396,daily,2
397,pope,1
398,unprecedented,1
399,13,1
400,white,1
401,hostage,1
402,envoy,1
403,authority,1
404,negotiate,1
405,man,1
406,treated,1
407,like,4
408,dog,1
409,murder,1
410,upstate,1
411,york,2
412,prosecutor,1
413,skiers,1
414,believed,1
415,buried,1
416,avalanche,1
417,alaska,1
418,er,1
419,doctor,1
420,would,1
421,people,2
422,trumps,1
423,address,5
424,alex,3
425,gop,1
426,swiftly,1
427,punish,1
428,rep,1
429,green,1
430,disrupting,1
431,speech,2
432,schumer,1
433,reacts,1
434,democrats,4
435,holding,2
436,signs,1
437,walking,1
438,20,3
439,annotated,1
440,whole,1
441,text,1
442,notes,1
443,frank,1
444,luntz,1
445,explains,1
446,angry,1
447,01,1
448,iowa,1
449,patrol,1
450,millions,2
451,path,2
452,deadly,1
453,storm,1
454,bringing,2
455,fierce,1
456,winds,1
457,blizzard,1
458,tornado,1
459,warnings,1
460,jennifer,1
461,yellin,1
462,electric,1
463,toothbrush,1
464,secret,1
465,dentist,1
466,approved,1
467,smile,1
468,found,3
469,actually,1
470,worth,1
471,jan,1
472,8,1
473,2025,7
474,rennie,1
475,10,4
476,happening,1
477,walmart,1
478,week,5
479,want,1
480,miss,1
481,mar,2
482,madison,1
483,yerke,1
484,best,7
485,mattresses,1
486,back,4
487,pain,1
488,snoozing,1
489,tested,3
490,tried,1
491,take,5
492,closer,1
493,brett,1
494,phelps,1
495,boston,1
496,globe,1
497,armed,1
498,made,2
499,history,1
500,happy,2
501,prove,1
502,high,3
503,school,1
504,coach,1
505,wrong,1
506,mike,2
507,leyral,1
508,tiny,2
509,island,1
510,selling,1
511,citizenship,1
512,105,1
513,save,1
514,rising,2
515,seas,1
516,scott,1
517,varley,1
518,digital,1
519,torrance,1
520,breeze,1
521,la,3
522,times,2
523,ai,4
524,tool,1
525,sympathized,1
526,kkk,1
527,owner,1
528,aware,1
529,later,3
530,check,1
531,nathan,1
532,congleton,1
533,nbc,2
534,tom,1
535,llamas,1
536,reins,1
537,nightly,1
538,starting,1
539,summer,1
540,replacing,1
541,lester,1
542,holt,1
543,adam,1
544,pantozzi,1
545,nbae,1
546,ben,1
547,affleck,1
548,tells,1
549,son,1
550,mow,1
551,lot,1
552,lawns,1
553,6,1
554,pair,1
555,sneakers,1
556,friends,1
557,big,2
558,bear,1
559,valley,1
560,bald,1
561,eagles,1
562,hatch,1
563,two,1
564,eggs,1
565,several,1
566,seasons,1
567,without,3
568,chicks,1
569,colossal,2
570,biosciences,2
571,handout,1
572,reuters,3
573,see,3
574,woolly,2
575,mice,1
576,experiment,1
577,researches,1
578,bring,1
579,mammoth,2
580,platt,1
581,ecuador,1
582,largest,1
583,city,1
584,gangs,1
585,drugs,1
586,pushing,1
587,flee,1
588,john,1
589,roberts,1
590,spent,1
591,formative,1
592,year,3
593,clerking,1
594,mentor,1
595,planted,1
596,seeds,1
597,conservatism,1
598,andrew,2
599,harnik,1
600,massive,1
601,risk,1
602,experts,4
603,worried,1
604,reported,1
605,strategy,1
606,class,1
607,jamie,1
608,ueda,1
609,side,2
610,sleeper,1
611,looking,1
612,great,1
613,night,1
614,pillows,2
615,game,1
616,changers,1
617,36,1
618,comfortable,1
619,shoes,1
620,add,1
621,spring,4
622,wardrobe,1
623,stylists,1
624,editors,1
625,rei,1
626,60,1
627,outlet,1
628,sale,2
629,stepping,1
630,bit,1
631,easier,1
632,yes,1
633,need,1
634,proper,1
635,office,1
636,chair,2
637,15,1
638,models,2
639,find,1
640,cleaning,3
641,expert,2
642,33,1
643,tools,1
644,backed,1
645,guides,1
646,andronico,1
647,apple,1
648,mac,1
649,mini,1
650,dropped,1
651,price,1
652,winter,1
653,jackets,1
654,reviewed,1
655,yellowing,1
656,share,1
657,wash,1
658,products,1
659,amazon,2
660,activewear,1
661,finds,3
662,adding,1
663,closets,1
664,fan,1
665,favorite,1
666,brand,1
667,victoria,1
668,razo,1
669,stocks,1
670,rally,1
671,tariff,1
672,exemption,1
673,autos,1
674,americans,1
675,get,1
676,visited,1
677,local,1
678,grocery,2
679,store,2
680,campaign,1
681,hope,1
682,prices,2
683,fall,1
684,cost,1
685,basic,1
686,items,1
687,changed,1
688,ralph,1
689,dominguez,1
690,mediapunch,1
691,ipx,1
692,investigation,1
693,significant,1
694,leaks,1
695,steve,1
696,carell,1
697,helping,2
698,altadena,1
699,schoolers,1
700,impacted,1
701,wildfires,1
702,attend,1
703,prom,1
704,chet,1
705,hanks,1
706,may,3
707,famous,1
708,parents,1
709,taken,1
710,unlikely,1
711,stardom,1
712,running,1
713,point,1
714,disney,2
715,win,1
716,lose,1
717,christian,1
718,character,1
719,scientists,3
720,created,1
721,mouse,1
722,traits,1
723,toward,1
724,extinct,1
725,giant,1
726,spacex,1
727,calls,1
728,attempt,1
729,launch,1
730,starship,1
731,8th,1
732,test,1
733,flight,2
734,mysterious,1
735,tunnels,1
736,sketched,1
737,leonardo,1
738,da,1
739,vinci,1
740,late,1
741,1400s,1
742,mars,3
743,rover,1
744,makes,1
745,stunning,3
746,discovery,3
747,search,1
748,evidence,1
749,ancient,2
750,water,1
751,kenanolgun,1
752,istockphoto,1
753,say,4
754,lake,1
755,biggest,1
756,ship,1
757,yet,1
758,maiden,1
759,voyage,1
760,aboard,1
761,fell,2
762,love,3
763,hike,1
764,got,1
765,cancer,2
766,flying,1
767,still,1
768,safe,2
769,ramadan,1
770,etiquette,1
771,guide,2
772,non,1
773,muslims,1
774,helmut,1
775,newton,1
776,foundation,1
777,polaroid,1
778,cindy,1
779,crawford,1
780,reveals,2
781,1991,1
782,swimwear,1
783,shoot,1
784,responds,1
785,articles,1
786,criticizing,1
787,appearance,1
788,double,1
789,edged,1
790,sword,1
791,liu,1
792,jiakun,1
793,claims,1
794,prize,1
795,break,1
796,rules,3
797,designers,1
798,risks,1
799,milan,2
800,red,2
801,carpet,1
802,looks,1
803,oscars,1
804,wellness,1
805,extrem,1
806,photographer,2
807,resistance,1
808,training,1
809,right,1
810,way,1
811,tire,1
812,brain,1
813,body,2
814,study,2
815,sperm,1
816,quality,1
817,linked,1
818,living,1
819,longer,2
820,divorce,1
821,therapists,1
822,attorneys,1
823,weigh,1
824,mastering,1
825,small,1
826,talk,1
827,kevin,1
828,mohatt,1
829,rejects,1
830,request,1
831,keep,1
832,billions,1
833,foreign,1
834,aid,2
835,frozen,1
836,officials,1
837,paused,1
838,intel,1
839,sharing,2
840,signal,1
841,last,1
842,long,1
843,fiery,1
844,meeting,1
845,7,2
846,instead,1
847,vaccines,1
848,rfk,1
849,jr,1
850,focuses,1
851,unconventional,1
852,measles,1
853,treatments,1
854,driving,1
855,worries,1
856,misinformation,1
857,arturo,1
858,holmes,1
859,sylvester,1
860,turner,1
861,democratic,1
862,congressman,1
863,former,2
864,houston,1
865,mayor,2
866,dies,1
867,los,1
868,angeles,1
869,county,1
870,sues,1
871,southern,1
872,california,2
873,edison,1
874,alleging,1
875,utility,1
876,equipment,1
877,sparked,1
878,wildfire,1
879,prison,1
880,system,1
881,struggles,1
882,strike,1
883,outrage,1
884,profile,1
885,inmate,1
886,deaths,1
887,anger,1
888,nyc,1
889,case,2
890,complaint,1
891,dept,1
892,official,1
893,couple,2
894,arrested,1
895,suspicion,1
896,trying,1
897,american,1
898,airlines,1
899,miami,1
900,authorization,1
901,axel,1
902,heimken,1
903,dpa,1
904,ukrainian,1
905,military,1
906,could,2
907,leave,1
908,civilians,1
909,exposed,1
910,russian,1
911,ballistic,1
912,missiles,1
913,mountain,1
914,eats,1
915,men,1
916,bolivian,1
917,town,1
918,place,1
919,legally,1
920,buy,1
921,dynamite,1
922,really,1
923,bazooka,1
924,german,1
925,defense,1
926,spending,1
927,likely,1
928,rise,1
929,parties,1
930,historic,3
931,debt,1
932,shin,1
933,bet,1
934,october,1
935,attack,1
936,admits,1
937,fault,1
938,casts,1
939,blame,1
940,adobe,1
941,stock,1
942,robot,1
943,recruiters,1
944,decide,1
945,gets,1
946,hired,1
947,maga,1
948,free,1
949,rein,1
950,met,1
951,hiking,1
952,months,1
953,diagnosed,1
954,storage,1
955,habits,1
956,elon,1
957,kids,1
958,post,1
959,combine,1
960,nfl,2
961,prospect,1
962,rankings,1
963,gilmore,1
964,release,1
965,date,1
966,revealed,1
967,maxx,1
968,crosby,1
969,raiders,1
970,106,1
971,5m,1
972,deal,1
973,lebron,1
974,reaches,1
975,50k,1
976,total,1
977,points,1
978,milestone,1
979,changes,1
980,mock,1
981,draft,1
982,12,2
983,juvenile,1
984,detention,1
985,officers,1
986,standing,1
987,teens,1
988,fight,1
989,0,4
990,35,2
991,kyw,1
992,tallest,1
993,fastest,2
994,roller,1
995,coaster,1
996,imploded,1
997,39,2
998,evan,1
999,brodsky,1
1000,monterey,1
1001,bay,1
1002,whale,1
1003,rare,1
1004,super,1
1005,pod,1
1006,dolphins,1
1007,family,1
1008,france,2
1009,wrote,1
1010,came,1
1011,comments,1
1012,armando,1
1013,rafael,1
1014,moutela,1
1015,network,4
1016,dinners,1
1017,fresh,1
1018,flavorful,1
1019,kate,1
1020,mathis,1
1021,lemon,1
1022,desserts,1
1023,perfect,1
1024,entertaining,1
1025,felix,1
1026,leon,1
1027,photography,1
1028,shutterstock,1
1029,plant,1
1030,grow,1
1031,sunflowers,1
1032,paid,2
1033,firefly,1
1034,aerospace,1
1035,footage,1
1036,moment,1
1037,spacecraft,1
1038,touches,1
1039,moon,1
1040,esa,1
1041,mps,2
1042,osiris,1
1043,team,1
1044,upd,1
1045,lam,1
1046,iaa,1
1047,rssd,1
1048,inta,1
1049,upm,1
1050,dasp,1
1051,ida,1
1052,2007,1
1053,discovered,1
1054,silvia,1
1055,vacca,1
1056,pompeii,2
1057,sites,1
1058,newly,1
1059,frieze,1
1060,wild,1
1061,bacchanalian,1
1062,rituals,1
1063,report,1
1064,vm,1
1065,america,1
1066,growing,1
1067,job,3
1068,thanks,1
1069,chatgpt,1
1070,dado,1
1071,ruvic,1
1072,facebook,1
1073,enables,1
1074,gender,1
1075,discrimination,1
1076,european,1
1077,human,1
1078,rights,2
1079,michael,2
1080,nagle,1
1081,slew,1
1082,devices,1
1083,coming,1
1084,hardware,1
1085,chief,1
1086,gallery,6
1087,jordan,1
1088,strauss,1
1089,invision,1
1090,pictures,1
1091,academy,1
1092,awards,1
1093,kenna,1
1094,ghosts,1
1095,venice,1
1096,alessandra,1
1097,benedetti,1
1098,corbis,1
1099,37,1
1100,eric,1
1101,james,1
1102,guillemain,1
1103,behind,1
1104,scenes,1
1105,different,1
1106,actors,1
1107,set,1
1108,partner,1
1109,missed,1
1110,tierney,1
1111,l,1
1112,cross,1
1113,wore,1
1114,pink,1
1115,matters,1
1116,wades,1
1117,decades,1
1118,old,1
1119,impasse,1
1120,nuclear,1
1121,waste,1
1122,broke,1
1123,started,1
1124,crying,1
1125,quite,1
1126,expected,1
1127,garfield,1
1128,touching,1
1129,tribute,1
1130,mom,1
1131,goldie,1
1132,hawn,1
1133,aviation,1
1134,safety,1
1135,gold,1
1136,standard,1
1137,statements,1
1138,meghan,1
1139,duchess,1
1140,sussex,1
1141,tamar,1
1142,braxton,1
1143,genre,1
1144,audiences,1
1145,craving,1
1146,days,1
1147,zombie,1
1148,eyed,1
1149,graffiti,1
1150,highlights,1
1151,merit,1
1152,unlawfully,1
1153,judge,1
1154,keeping,1
1155,terms,1
1156,use,1
1157,privacy,1
1158,policy,1
1159,choices,1
1160,accessibility,1
1161,cc,1
1162,transcripts,1
1163,help,1
1164,center,1
1165,cable,2
1166,warner,1
1167,bros,1
1168,reserved,1
1169,sans,1
1170,2016,1
