,word,frequency
164,tug,2
165,political,2
166,briefing,2
167,axe,2
168,files,2
169,anderson,2
170,cooper,2
171,podcasts,4
172,electronics,2
173,home,3
174,reviews,2
175,deals,3
176,gifts,2
177,outdoors,2
178,pets,2
179,crossword,4
180,jumble,2
181,photo,2
182,shuffle,2
183,sudoblock,2
184,sudoku,2
185,quiz,2
186,photos,5
187,investigations,3
188,profiles,2
189,leadership,2
190,updates,2
191,trump,18
192,presidency,1
193,trending,1
194,elon,1
195,musk,2
196,pope,2
197,francis,2
198,gene,2
199,hackman,2
200,betsy,1
201,arakawa,1
202,women,3
203,day,2
204,daylight,4
205,saving,4
206,time,9
207,indian,2
208,wells,1
209,emerging,1
210,new,13
211,star,1
212,democratic,1
213,show,12
214,jose,1
215,luis,1
216,magana,1
217,ap,6
218,politicians,1
219,seizing,1
220,tesla,1
221,ceo,1
222,role,1
223,slashing,1
224,federal,1
225,government,1
226,motivate,1
227,voters,1
228,donors,1
229,department,2
230,human,2
231,services,1
232,offers,3
233,employees,1
234,25,2
235,000,3
236,leave,1
237,fresh,1
238,sense,1
239,inspired,1
240,whiplash,2
241,reverberated,1
242,across,2
243,globe,1
244,week,4
245,voted,1
246,team,2
247,cut,1
248,job,4
249,regrets,1
250,vote,1
251,36,2
252,andrew,1
253,harnik,1
254,getty,17
255,images,18
256,maggie,1
257,haberman,1
258,explosive,1
259,cabinet,1
260,meeting,1
261,win,1
262,mcnamee,1
263,afp,4
264,veteran,1
265,legal,1
266,conservatives,1
267,rush,1
268,barrett,1
269,defense,1
270,amid,1
271,maga,1
272,backlash,1
273,56,3
274,pool,1
275,bolton,1
276,theory,1
277,threatened,1
278,sanctions,1
279,lutz,1
280,schmidt,1
281,details,1
282,paint,1
283,tragic,1
284,picture,1
285,final,1
286,days,4
287,know,2
288,hantavirus,1
289,pulmonary,1
290,syndrome,1
291,stefani,1
292,reynolds,1
293,bloomberg,2
294,millions,1
295,americans,2
296,could,7
297,soon,1
298,feel,1
299,impact,2
300,staffing,1
301,cuts,1
302,social,1
303,security,1
304,administration,2
305,threatens,1
306,tariffs,1
307,canada,2
308,including,1
309,250,1
310,duty,1
311,dairy,1
312,smerconish,1
313,ability,1
314,appeal,1
315,routine,1
316,18,1
317,source,2
318,curated,1
319,channel,1
320,covering,1
321,major,2
322,events,1
323,showcasing,1
324,impactful,1
325,stories,2
326,subscribers,4
327,cliff,1
328,owen,1
329,struggling,1
330,hire,1
331,air,3
332,traffic,2
333,controllers,1
334,surprising,1
335,age,2
336,limit,1
337,grueling,1
338,fuel,1
339,problem,1
340,patrick,2
341,j,1
342,endres,1
343,corbis,1
344,documentary,1
345,rf,1
346,roads,1
347,trails,1
348,america,3
349,least,2
350,visited,2
351,national,3
352,park,2
353,39,4
354,tiktok,1
355,furniture,1
356,flipping,1
357,viral,1
358,side,4
359,hustle,1
360,making,1
361,influencers,1
362,thousands,1
363,per,1
364,month,1
365,bettmann,1
366,archive,1
367,dog,1
368,looks,2
369,like,5
370,may,2
371,psychological,1
372,reason,1
373,top,2
374,christopher,1
375,furlong,1
376,high,2
377,anxiety,1
378,whispers,1
379,conclave,1
380,vatican,1
381,dealing,1
382,hospitalization,1
383,man,1
384,holding,1
385,palestinian,1
386,flag,1
387,scales,1
388,london,1
389,big,3
390,ben,1
391,protesters,1
392,target,1
393,golf,1
394,course,1
395,nobody,1
396,important,1
397,pilot,1
398,walks,1
399,cockpit,1
400,reassure,1
401,passengers,1
402,03,1
403,police,2
404,hunt,2
405,three,1
406,suspects,2
407,12,3
408,injured,1
409,shooting,1
410,outside,1
411,toronto,1
412,pub,1
413,best,6
414,newsnight,1
415,debates,1
416,dc,1
417,chaos,1
418,38,2
419,still,2
420,grunt,1
421,without,1
422,pay,1
423,two,1
424,moon,2
425,missions,1
426,touched,1
427,lunar,2
428,surface,2
429,unfolded,1
430,stark,1
431,contrast,1
432,hear,1
433,speak,1
434,invisible,1
435,taking,1
436,illustration,1
437,alberto,1
438,mier,1
439,south,2
440,carolina,2
441,inmate,2
442,executed,1
443,firing,1
444,squad,1
445,since,2
446,2010,1
447,arrested,1
448,sought,1
449,southern,1
450,university,2
451,fraternity,1
452,hazing,1
453,death,4
454,analysis,4
455,roman,1
456,pilipey,1
457,via,2
458,chasm,1
459,lies,1
460,beneath,1
461,insistence,1
462,zelensky,1
463,commit,1
464,peace,1
465,visualizing,1
466,military,2
467,equipment,1
468,provided,1
469,aid,1
470,pause,1
471,torn,1
472,nation,1
473,stolen,1
474,artworks,1
475,met,1
476,hiking,1
477,fell,1
478,love,3
479,months,1
480,later,2
481,diagnosed,1
482,cancer,1
483,mar,3
484,2025,6
485,adobe,2
486,stock,2
487,robot,2
488,recruiters,2
489,ai,4
490,helping,2
491,decide,2
492,gets,2
493,hired,2
494,sarah,1
495,morris,1
496,file,2
497,metoo,2
498,go,2
499,hybrid,1
500,image,1
501,controversial,1
502,kept,1
503,ready,2
504,spring,3
505,forward,1
506,doctor,3
507,says,4
508,prepare,1
509,taylor,1
510,su,1
511,would,2
512,permanent,1
513,affect,1
514,check,1
515,corry,1
516,crowe,1
517,fau,1
518,watt,1
519,dfo,1
520,rare,2
521,footage,2
522,helps,1
523,shed,1
524,light,3
525,mystery,1
526,narwhals,1
527,use,2
528,tusks,1
529,00,4
530,want,3
531,move,1
532,country,3
533,key,1
534,experts,1
535,cnw,1
536,group,1
537,moosehead,1
538,breweries,1
539,enough,1
540,get,2
541,brewery,1
542,selling,1
543,crate,1
544,461,1
545,beers,1
546,help,5
547,canadians,1
548,survive,1
549,next,2
550,years,2
551,david,3
552,zalubowski,1
553,nikola,1
554,jokić,1
555,breaks,1
556,wilt,1
557,chamberlain,1
558,record,2
559,historic,1
560,performance,1
561,fallon,1
562,inside,1
563,doge,2
564,chaotic,1
565,release,1
566,billions,1
567,gallons,1
568,california,2
569,water,1
570,alex,1
571,platt,1
572,cocaine,1
573,bananas,1
574,asked,1
575,ecuador,1
576,tackle,1
577,gang,1
578,violence,2
579,cole,1
580,burston,1
581,reuters,3
582,fate,1
583,screaming,1
584,something,1
585,pilots,1
586,reacting,1
587,slew,2
588,recent,1
589,aviation,1
590,incidents,1
591,class,1
592,parsely,1
593,grab,1
594,apple,1
595,13,1
596,inch,1
597,macbook,1
598,m2,1
599,low,1
600,price,1
601,right,1
602,cozy,1
603,pajamas,1
604,15,2
605,favorites,1
606,sleeper,1
607,looking,1
608,great,1
609,night,1
610,pillows,1
611,game,1
612,changers,1
613,products,2
614,sale,1
615,weekend,1
616,truly,1
617,discounted,1
618,42,1
619,premium,1
620,amazon,2
621,seriously,1
622,worth,1
623,according,1
624,editors,1
625,expert,1
626,backed,1
627,guides,1
628,gazal,1
629,committed,1
630,30,1
631,everything,1
632,helped,1
633,learned,1
634,testing,1
635,32,1
636,rain,1
637,jackets,1
638,counting,1
639,protect,1
640,storm,1
641,ulta,1
642,21,1
643,finally,1
644,shopping,1
645,10,2
646,secret,1
647,spotless,1
648,car,1
649,floor,1
650,tool,1
651,sheets,1
652,tried,1
653,tested,2
654,jetzero,1
655,delta,2
656,plane,3
657,look,2
658,non,1
659,crypto,1
660,person,1
661,guide,1
662,bitcoin,1
663,strategic,1
664,reserve,1
665,economy,1
666,added,1
667,151,1
668,jobs,2
669,february,1
670,full,1
671,report,2
672,second,3
673,term,1
674,wendy,1
675,giving,1
676,frosty,1
677,makeover,1
678,elijah,1
679,nouvelage,1
680,joe,1
681,maher,1
682,deepfakes,1
683,flooding,1
684,internet,1
685,hollywood,1
686,pushing,1
687,fight,2
688,back,1
689,wayne,1
690,wiggins,1
691,tony,1
692,toni,1
693,toné,1
694,dead,1
695,64,1
696,kevin,1
697,hart,1
698,drew,1
699,funny,1
700,family,1
701,animated,1
702,series,1
703,lil,1
704,kev,1
705,meghan,1
706,renewed,1
707,season,1
708,brilliance,1
709,blonde,1
710,blob,1
711,white,2
712,lotus,1
713,judy,1
714,burgett,1
715,spacex,1
716,starship,1
717,spacecraft,3
718,explodes,1
719,midflight,1
720,disrupting,1
721,florida,1
722,farthest,1
723,earth,1
724,shutting,1
725,instruments,1
726,interstellar,1
727,archaeologists,1
728,uncovered,1
729,cache,1
730,million,2
731,year,4
732,old,2
733,bone,1
734,tools,1
735,trying,1
736,determine,1
737,made,1
738,firefly,2
739,shares,1
740,blue,2
741,ghost,2
742,nail,1
743,biting,1
744,descent,1
745,courtesy,1
746,janice,1
747,deerwester,1
748,broke,1
749,started,1
750,crying,1
751,france,1
752,quite,1
753,expected,2
754,parks,1
755,service,2
756,set,2
757,visitation,1
758,sites,2
759,disney,1
760,biggest,1
761,ship,1
762,yet,1
763,take,1
764,maiden,1
765,voyage,1
766,see,1
767,aboard,1
768,english,1
769,heritage,1
770,known,1
771,portrait,1
772,england,1
773,doomed,1
774,nine,1
775,queen,1
776,ricardo,1
777,scofidio,1
778,architect,1
779,york,1
780,line,1
781,dies,2
782,89,1
783,paris,1
784,brought,1
785,stars,1
786,wore,1
787,michael,3
788,jordan,3
789,kobe,1
790,bryant,1
791,ever,1
792,nba,1
793,jerseys,1
794,sell,1
795,apiece,1
796,protest,1
797,pink,1
798,democrats,2
799,respond,1
800,speech,1
801,clothes,1
802,wellness,1
803,michele,1
804,pevide,1
805,e,2
806,overdo,2
807,exercise,2
808,minor,2
809,illness,2
810,replacing,1
811,butter,1
812,plant,1
813,oils,1
814,significantly,1
815,lower,1
816,risk,1
817,mortality,1
818,study,2
819,finds,2
820,common,1
821,vaginal,1
822,condition,1
823,really,1
824,std,1
825,er,1
826,everyone,1
827,stop,1
828,dee,1
829,delgado,1
830,cancels,1
831,400m,1
832,grants,1
833,contracts,1
834,columbia,1
835,attempts,1
836,enter,1
837,agency,1
838,building,1
839,led,1
840,physical,1
841,standoff,1
842,spilled,1
843,court,1
844,dismantling,1
845,education,1
846,puts,1
847,trillions,1
848,dollars,1
849,student,1
850,loans,1
851,question,1
852,creates,1
853,house,1
854,task,1
855,force,1
856,oversee,1
857,preparations,1
858,2026,1
859,cup,1
860,lewis,1
861,llewellyn,1
862,llp,1
863,flight,1
864,attendant,1
865,pleads,1
866,guilty,1
867,secretly,1
868,recording,1
869,14,1
870,girl,1
871,bathroom,1
872,louisiana,1
873,row,1
874,seeks,1
875,humane,1
876,method,1
877,execution,1
878,nearly,1
879,230,1
880,measles,2
881,cases,1
882,reported,2
883,outbreaks,1
884,west,1
885,texas,1
886,mexico,2
887,jersey,1
888,woman,1
889,returns,1
890,grandfather,1
891,library,1
892,book,1
893,99,1
894,overdue,1
895,kim,1
896,hong,1
897,ji,1
898,korea,1
899,impeached,1
900,president,2
901,yoon,1
902,freed,1
903,detention,2
904,faces,1
905,ongoing,1
906,trials,1
907,panama,1
908,temporary,1
909,reprieve,1
910,112,1
911,migrants,1
912,deported,1
913,reviewing,1
914,visa,1
915,programs,1
916,official,1
917,afghanistan,1
918,included,1
919,ban,1
920,maintain,1
921,direct,1
922,talks,1
923,accuses,1
924,double,1
925,standards,1
926,kzenon,1
927,brain,1
928,tumor,1
929,perspective,1
930,tribe,1
931,fighting,1
932,cleaner,1
933,rivers,1
934,tariff,1
935,nfl,3
936,free,1
937,agent,1
938,signings,1
939,last,1
940,decade,1
941,seahawks,1
942,trade,2
943,geno,1
944,smith,1
945,raiders,1
946,fbi,1
947,offering,1
948,10m,1
949,arrest,1
950,former,2
951,olympic,1
952,snowboarder,1
953,surprise,1
954,players,1
955,traded,1
956,ideas,1
957,create,1
958,cap,1
959,teams,1
960,exit,1
961,screw,1
962,la,1
963,times,1
964,juvenile,1
965,officers,1
966,standing,1
967,teens,1
968,35,2
969,kyw,1
970,tallest,1
971,fastest,2
972,roller,1
973,coaster,1
974,imploded,1
975,evan,1
976,brodsky,1
977,monterey,1
978,bay,1
979,whale,1
980,super,1
981,pod,1
982,dolphins,1
983,near,1
984,network,4
985,brunch,1
986,recipes,1
987,make,1
988,round,2
989,dishes,1
990,menu,1
991,proven,1
992,winners,1
993,grow,1
994,care,1
995,weigela,1
996,paid,2
997,discovery,2
998,aerospace,1
999,stunning,1
1000,reveals,1
1001,moment,1
1002,touches,1
1003,esa,1
1004,mps,2
1005,osiris,1
1006,upd,1
1007,lam,1
1008,iaa,1
1009,rssd,1
1010,inta,1
1011,upm,1
1012,dasp,1
1013,ida,1
1014,2007,1
1015,scientists,1
1016,say,1
1017,discovered,1
1018,mars,1
1019,red,1
1020,silvia,1
1021,vacca,1
1022,pompeii,2
1023,newly,1
1024,found,1
1025,frieze,1
1026,wild,1
1027,bacchanalian,1
1028,rituals,1
1029,vm,1
1030,growing,1
1031,thanks,1
1032,chatgpt,1
1033,dado,1
1034,ruvic,1
1035,facebook,1
1036,enables,1
1037,gender,1
1038,discrimination,1
1039,european,1
1040,rights,2
1041,body,1
1042,rules,1
1043,nagle,1
1044,devices,1
1045,coming,1
1046,hardware,1
1047,chief,1
1048,gallery,6
1049,strauss,1
1050,invision,1
1051,pictures,1
1052,academy,1
1053,awards,1
1054,kenna,1
1055,photographer,1
1056,ghosts,1
1057,venice,1
1058,pettitt,1
1059,pa,1
1060,eric,1
1061,james,1
1062,guillemain,1
1063,behind,1
1064,scenes,1
1065,different,1
1066,actors,1
1067,partner,1
1068,case,1
1069,missed,1
1070,tess,1
1071,crowley,1
1072,chicago,1
1073,tribune,2
1074,catastrophic,1
1075,saddening,1
1076,butterflies,1
1077,disappearing,1
1078,san,1
1079,carlos,1
1080,apache,1
1081,teenager,1
1082,reverberates,1
1083,throughout,1
1084,ecuadorian,1
1085,carte,1
1086,blanche,1
1087,attack,1
1088,kills,1
1089,22,1
1090,guayaquil,1
1091,pamela,1
1092,bach,1
1093,actor,1
1094,ex,1
1095,wife,1
1096,hasselhoff,1
1097,62,1
1098,hundreds,1
1099,killed,1
1100,syria,1
1101,clashes,1
1102,worst,1
1103,ouster,1
1104,assad,1
1105,regime,1
1106,officials,1
1107,investigate,1
1108,cause,1
1109,resident,1
1110,positive,1
1111,slams,2
1112,return,1
1113,law,1
1114,jungle,1
1115,striking,1
1116,visualization,1
1117,flower,1
1118,bloom,1
1119,tells,1
1120,alarming,1
1121,story,1
1122,happening,1
1123,planet,1
1124,jeffries,1
1125,gop,1
1126,lawmaker,1
1127,push,1
1128,strip,1
1129,committee,1
1130,assignments,1
1131,terms,1
1132,privacy,1
1133,policy,1
1134,choices,1
1135,accessibility,1
1136,cc,1
1137,transcripts,1
1138,center,1
1139,cable,2
1140,warner,1
1141,bros,1
1142,company,1
1143,reserved,1
1144,sans,1
1145,2016,1
